COD;EMPRESA;ANO;EMPRESA/ANO; Receitas ; Vendas de Mercadorias, Produtos e Serviços ; Outras Receitas ; Receitas refs. à Construção de Ativos Próprios ; Provisão/Reversão de Créds. Liquidação Duvidosa ; Insumos Adquiridos de Terceiros ; Custos Prods., Mercs. e Servs. Vendidos ; Materiais, Energia, Servs. de Terceiros e Outros ; Perda/Recuperação de Valores Ativos ; Outrus ; Valor Adicionado Bruto ; Retenções ; Depreciação, Amortização e Exaustão ; Outris ; Valor Adicionado Líquido Produzido ; Valor Adicionado Recebido em Transferência ; Resultado de Equivalência Patrimonial ; Receitas Financeiras ; Outres ; Valor Adicionado Total a Distribuir ; Distribuição do Valor Adicionado ; Pessoal ; Remuneração Direta ; Benefícios ; F.G.T.S. ; Outrxs ; Impostos, Taxas e Contribuições ; Federais ; Estaduais ; Municipais ; Remuneração de Capitais de Terceiros ; Juros ; Aluguéis ; Outras ; Remuneração de Capitais Próprios ; Juros sobre o Capital Próprio ; Dividendos ; Lucros Retidos / Prejuízo do Período ; Part. Não Controladores nos Lucros Retidos ; Outros ;
SGPS3;Springs;2016;Springs2016;2609735;2606477;5536;0;-2278;-1606770;-1192640;-394990;0;-19140;1002965;-77661;-77661;0;925304;34237;0;22767;11470;959541;959541;456781;380244;59970;16567;0;183287;101320;79110;2857;325814;198956;81764;45094;-6341;0;0;-6341;0;0;
SGPS3;Springs;2017;2502539;2502539;2490504;16653;0;-4618;-1523405;-1138267;-385138;0;0;979134;-73710;-73710;0;905424;49412;0;26959;22453;954836;954836;458168;384706;55607;17855;0;191387;117127;71183;3077;283657;170598;74932;38127;21624;0;0;21624;0;0;
AHEB6;SPturis;2008;SPturis2008;123229;123251;0;0;-22;-60544;0;-60544;0;0;62685;-3885;-3885;0;58800;3180;0;3180;0;61980;61980;37243;0;0;0;37243;24068;17996;0;6072;1801;0;0;1801;-1132;0;0;-1132;0;0;
AHEB6;SPturis;2009;SPturis2009;142613;136651;5590;0;372;-69019;0;-69019;0;0;73594;-4480;-4480;0;69114;5532;0;5532;0;74646;74646;40706;0;0;0;40706;27626;18728;0;8898;790;0;0;790;5524;0;0;5524;0;0;
AHEB6;SPturis;2010;SPturis2010;213558;213010;0;0;548;-119499;0;-119499;0;0;94059;-4693;-4693;0;89366;3089;0;3089;0;92455;92455;47951;0;0;0;47951;38013;28577;0;9436;821;0;0;821;5670;0;0;5670;0;0;
AHEB6;SPturis;2011;SPturis2011;221500;221600;161;0;-261;-132578;0;-132578;0;0;88922;-5235;-5235;0;83687;12201;0;12201;0;95888;95888;60302;0;0;0;60302;45772;34245;0;11527;3377;0;0;3377;-13563;0;0;-13563;0;0;
AHEB6;SPturis;2012;SPturis2012;225260;227202;-121;0;-1821;-117100;0;-117100;0;0;108160;-5167;-5167;0;102993;2753;0;2753;0;105746;105746;58454;0;0;0;58454;44498;34611;0;9887;1672;0;0;1672;1122;0;0;1122;0;0;
AHEB6;SPturis;2013;SPturis2013;204194;200145;4047;0;2;-107317;0;-107317;0;0;96877;-7024;-7024;0;89853;7457;0;7457;0;97310;97310;62211;0;0;0;62211;33557;22899;0;10658;1130;0;0;1130;412;0;0;412;0;0;
AHEB6;SPturis;2014;SPturis2014;222053;216692;3355;0;2006;-110282;0;-110282;0;0;111771;-6697;-6697;0;105074;5153;0;5153;0;110227;110227;66296;0;0;0;66296;37116;23875;0;13241;1671;0;0;1671;5144;0;0;5144;0;0;
AHEB6;SPturis;2015;SPturis2015;216554;214556;4553;0;-2555;-121303;0;-121303;0;0;95251;-7297;-7297;0;87954;6071;0;6071;0;94025;94025;68656;0;0;0;68656;37912;26426;0;11486;1226;0;0;1226;-13769;0;0;-13769;0;0;
AHEB6;SPturis;2016;SPturis2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
AHEB6;SPturis;2017;137862;137862;130375;3964;0;3523;-66967;0;-66967;0;0;70895;-7464;-7464;0;63431;3201;0;3201;0;66632;66632;54761;0;0;0;54761;32180;21717;0;10463;744;0;0;744;-21053;0;0;-21053;0;0;
STTR3;Stara;2008;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
STTR3;Stara;2009;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
STTR3;Stara;2010;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
STTR3;Stara;2011;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
STTR3;Stara;2012;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
STTR3;Stara;2013;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
STTR3;Stara;2014;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
STTR3;Stara;2015;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
STTR3;Stara;2016;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
STTR3;Stara;2017;779928;779928;776595;3333;0;0;-537821;-537821;0;0;0;242107;-24480;-24480;0;217627;29491;0;29491;0;247118;247118;116934;96757;11592;8585;0;52286;49637;2582;67;21632;21632;0;0;56266;13000;2380;41169;-283;0;
STKF3;Statkraft;2008;Statkraft2008;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
STKF3;Statkraft;2009;Statkraft2009;198056;80076;0;117980;0;-115762;-9663;-103886;-2213;0;82294;-11194;-11194;0;71100;3448;77;2670;701;74548;74548;20260;0;0;0;20260;6365;0;0;0;43220;0;0;43220;4703;0;0;3739;964;0;
STKF3;Statkraft;2010;Statkraft2010;223500;117347;1577;104576;0;-101434;-22484;-78950;0;0;122066;-26635;-26635;0;95431;7746;-89;7623;212;103177;103177;38754;0;0;0;38754;10225;0;0;0;46139;0;0;46139;8059;0;0;7346;713;0;
STKF3;Statkraft;2011;Statkraft2011;234173;154469;-277;79981;0;-120453;-37735;-82749;31;0;113720;-30718;-30718;0;83002;26868;1580;7083;18205;109870;109870;21160;0;0;0;21160;15024;0;0;0;71238;0;71238;0;2448;0;0;2546;-98;0;
STKF3;Statkraft;2012;Statkraft2012;200779;200704;75;0;0;-103092;-77095;-25997;0;0;97687;-44402;-44402;0;53285;13794;5024;7255;1515;67079;67079;14296;0;0;0;14296;-4826;0;0;0;89234;0;89234;0;-31625;0;0;-32001;376;0;
STKF3;Statkraft;2013;Statkraft2013;232480;229717;2763;0;0;-59909;-25965;-33944;0;0;172571;-66349;-66349;0;106222;23378;1307;19212;2859;129600;129600;36743;0;0;0;36743;9377;0;0;0;115970;0;115970;0;-32490;0;0;-31654;-836;0;
STKF3;Statkraft;2014;Statkraft2014;228187;226740;1447;0;0;-63036;-54953;-8083;0;0;165151;-62620;-62620;0;102531;42592;12214;26522;3856;145123;145123;34136;0;0;0;34136;3884;0;0;0;126631;0;126631;0;-19528;0;0;-18956;-572;0;
STKF3;Statkraft;2015;Statkraft2015;253582;0;253582;0;0;-84974;0;0;0;-84974;168608;-58862;-58862;0;109746;30149;-10358;38164;2343;139895;139895;9801;0;0;0;9801;24828;0;0;0;162181;0;0;162181;-56915;0;0;-60402;-3368;6855;
STKF3;Statkraft;2016;Statkraft2016;290571;0;290571;0;0;-166934;-103627;-63307;0;0;123637;-56858;-56858;0;66779;36095;7714;26820;1561;102874;102874;14446;0;0;0;14446;31968;0;0;0;69949;0;0;69949;-13489;0;0;-15393;-151;2055;
STKF3;Statkraft;2017;310808;310808;310808;0;0;0;-196892;-140753;-56139;0;0;113916;-59578;-59578;0;54338;34993;-2590;23278;14305;89331;89331;29142;0;0;0;29142;-9289;0;0;0;58050;0;0;58050;8401;0;0;8401;0;0;
OPSE3B;Sudeste;2008;Sudeste2008;0;0;0;0;0;-63818;-63818;0;0;0;-63818;0;0;0;-63818;10;0;10;0;-63808;-63808;0;0;0;0;0;9506;6536;2970;0;0;0;0;0;-73314;0;0;-73314;0;0;
OPSE3B;Sudeste;2009;Sudeste2009;0;0;0;0;0;-76645;-76645;0;0;0;-76645;0;0;0;-76645;1;0;1;0;-76644;-76644;0;0;0;0;0;6138;5367;771;0;0;0;0;0;-82782;0;0;-82782;0;0;
OPSE3B;Sudeste;2010;Sudeste2010;0;0;0;0;0;-87005;-87005;0;0;0;-87005;0;0;0;-87005;3502;0;3502;0;-83503;-83503;0;0;0;0;0;7327;5367;1960;0;0;0;0;0;-90830;0;0;-90830;0;0;
OPSE3B;Sudeste;2011;Sudeste2011;0;0;0;0;0;-81046;-81046;0;0;0;-81046;0;0;0;-81046;5460;0;5460;0;-75586;-75586;0;0;0;0;0;7407;4974;2433;0;0;0;0;0;-82993;0;0;-82993;0;0;
OPSE3B;Sudeste;2012;Sudeste2012;0;0;0;0;0;-65809;-65809;0;0;0;-65809;0;0;0;-65809;3719;0;3719;0;-62090;-62090;0;0;0;0;0;20345;15372;4973;0;0;0;0;0;-82435;0;0;-82435;0;0;
OPSE3B;Sudeste;2013;Sudeste2013;0;0;0;0;0;-78753;-78753;0;0;0;-78753;0;0;0;-78753;2732;0;2732;0;-76021;-76021;0;0;0;0;0;6431;6431;0;0;0;0;0;0;-82452;0;0;-82452;0;0;
OPSE3B;Sudeste;2014;Sudeste2014;0;0;0;0;0;-89020;-89020;0;0;0;-89020;0;0;0;-89020;4001;0;4001;0;-85019;-85019;0;0;0;0;0;6886;6886;0;0;0;0;0;0;-91905;0;0;-91905;0;0;
OPSE3B;Sudeste;2015;Sudeste2015;0;0;0;0;0;-83676;-83676;0;0;0;-83676;0;0;0;-83676;5524;0;5524;0;-78152;-78152;0;0;0;0;0;10594;10594;0;0;0;0;0;0;-88746;0;0;-88746;0;0;
OPSE3B;Sudeste;2016;Sudeste2016;0;0;0;0;0;-85167;-85167;0;0;0;-85167;0;0;0;-85167;5804;0;5804;0;-79363;-79363;0;0;0;0;0;19562;19562;0;0;0;0;0;0;-98925;0;0;-98925;0;0;
OPSE3B;Sudeste;2017;;0;0;0;0;0;-95;-95;0;0;0;-95;0;0;0;-95;5;0;5;0;-90;-90;0;0;0;0;0;19;19;0;0;0;0;0;0;-109;0;0;-109;0;0;
OPTS3B;Sul 116 Part;2008;Sul 116 Part2008;1653;0;1653;0;0;-5807;0;-3198;0;-2609;-4154;-5261;-5186;-75;-9415;50801;1093;49708;0;41386;41386;261;199;62;0;0;2194;2194;0;0;46108;0;74;46034;-7177;7200;45766;-57;-63945;3859;
OPTS3B;Sul 116 Part;2009;Sul 116 Part2009;0;0;0;0;0;-1861;0;-1583;0;-278;-1861;-4222;-2;-4220;-6083;7691;0;7691;0;1608;1608;237;208;29;0;0;1520;0;0;0;722;0;70;652;-871;0;0;-4356;3485;0;
OPTS3B;Sul 116 Part;2010;Sul 116 Part2010;0;0;0;0;0;-803;0;-796;0;-7;-803;-2;-2;0;-805;4627;0;4627;0;3822;3822;192;170;22;0;0;1097;0;0;0;794;0;25;769;1739;0;0;227;1512;0;
OPTS3B;Sul 116 Part;2011;Sul 116 Part2011;0;0;0;0;0;-184;0;-183;0;-1;-184;0;0;0;-184;744;211;533;0;560;560;25;21;4;0;0;49;49;0;0;67;0;0;67;419;0;0;419;0;0;
OPTS3B;Sul 116 Part;2012;Sul 116 Part2012;0;0;0;0;0;-251;0;-251;0;0;-251;0;0;0;-251;461;44;417;0;210;210;23;19;0;0;4;19;19;0;0;35;0;0;35;133;0;0;133;0;0;
OPTS3B;Sul 116 Part;2013;Sul 116 Part2013;0;0;0;0;0;-310;0;-274;-36;0;-310;0;0;0;-310;298;-115;411;2;-12;-12;29;24;0;0;5;20;20;0;0;19;0;0;19;-80;0;0;-80;0;0;
OPTS3B;Sul 116 Part;2014;Sul 116 Part2014;0;0;0;0;0;-371;0;-371;0;0;-371;0;0;0;-371;-9710;-10345;565;70;-10081;-10081;37;31;0;0;6;36;36;0;0;15;0;0;15;-10169;0;0;-10169;0;0;
OPTS3B;Sul 116 Part;2015;Sul 116 Part2015;0;0;0;0;0;-320;0;-320;0;0;-320;0;0;0;-320;-282;-988;706;0;-602;-602;45;38;0;0;7;69;69;0;0;17;0;0;17;-733;0;0;-733;0;0;
OPTS3B;Sul 116 Part;2016;Sul 116 Part2016;0;0;0;0;0;-319;0;-319;0;0;-319;0;0;0;-319;789;15;774;0;470;470;51;42;0;0;9;95;95;0;0;20;0;0;20;304;0;0;304;0;0;
OPTS3B;Sul 116 Part;2017;-;0;0;0;0;0;-311;0;-311;0;0;-311;0;0;0;-311;454;-127;581;0;143;143;53;44;9;0;0;56;56;0;0;18;0;0;18;16;0;0;16;0;0;
NEMO5;Suzano Hold;2008;Suzano Hold2008;4884223;4678691;146960;68602;-10030;-2904271;-1467809;-1372177;-64285;0;1979952;-452149;-452149;0;1527803;428039;-515;544207;-115653;1955842;1955842;428014;343052;67408;17554;0;-173391;-143380;-34398;4387;2153596;2083556;66162;3878;-452377;0;0;-143145;-309232;0;
NEMO5;Suzano Hold;2009;Suzano Hold2009;4767015;4479411;201089;89913;-3398;-3150147;-2012778;-1116651;-20718;0;1616868;-521549;-521549;0;1095319;171436;0;170782;654;1266755;1266755;478488;339947;119997;18544;0;372214;456591;-88077;3700;-498022;528215;63786;-1090023;914075;66925;0;193743;653407;0;
NEMO5;Suzano Hold;2010;Suzano Hold2010;5556059;5091159;343718;149747;-28565;-3235295;-1946328;-1289250;283;0;2320764;-526202;-526202;0;1794562;227135;0;230859;-3724;2021697;2021697;536435;430095;84890;21450;0;191307;214957;-28105;4455;529895;559265;75672;-105042;764060;64640;0;169068;530352;0;
NEMO5;Suzano Hold;2011;Suzano Hold2011;6077776;5531987;167581;378802;-594;-4171997;-2512854;-1659057;-86;0;1905779;-625583;-625583;0;1280196;549383;0;549383;0;1829579;1829579;581461;495480;58372;27609;0;-171872;-108271;-67045;3444;1381959;714400;104332;563227;38031;16329;0;860;20842;0;
NEMO5;Suzano Hold;2012;Suzano Hold2012;7335459;5917318;70312;1352114;-4285;-5248616;-2246134;-3002442;-40;0;2086843;-727524;-727524;0;1359319;370713;0;370713;0;1730032;1730032;684285;559454;94973;29858;0;-104478;-59881;-48176;3579;1319074;713811;101958;503305;-168849;0;0;-43084;-125765;0;
NEMO5;Suzano Hold;2013;Suzano Hold2013;8433456;6519421;269478;1652544;-7987;-5741444;-1905401;-3836043;0;0;2692012;-889620;-889620;0;1802392;618822;0;618822;0;2421214;2421214;726615;595314;100136;31165;0;-201018;-235333;30423;3892;2104376;966904;102750;1034722;-208759;0;0;-61077;-147682;0;
NEMO5;Suzano Hold;2014;Suzano Hold2014;9147872;8224370;110529;822985;-10012;-5760088;-3723206;-2036878;-4;0;3387784;-1216240;-1216240;0;2171544;700561;0;700561;0;2872105;2872105;857270;699326;119615;38329;0;-139808;-94872;-48179;3243;2386341;2291309;95032;0;-231698;0;0;-56235;-175463;0;
NEMO5;Suzano Hold;2015;Suzano Hold2015;11578725;11195764;49022;355364;-21425;-6202420;-4235266;-1967154;0;0;5376305;-1419560;-1419560;0;3956745;1286516;0;1286516;0;5243261;5243261;960824;780884;139631;40309;0;-630961;-463445;-172534;5018;5765329;5684394;80935;0;-851931;0;0;-230621;-621310;0;
NEMO5;Suzano Hold;2016;Suzano Hold2016;10480825;10970584;-998549;518295;-9505;-6477260;-4098613;-2378647;0;0;4003565;-1403592;-1403592;0;2599973;828088;-7127;835215;0;3428061;3428061;989917;795352;155564;39001;0;946669;1070301;-128918;5286;-190980;-266114;75134;0;1682455;0;499598;42593;1140264;0;
NEMO5;Suzano Hold;2017;12561363;12561636;11636248;245211;719801;-39897;-6329544;-4080631;-2248913;0;0;6231819;-1402851;-1402851;0;4828968;818438;5872;812765;-199;5647406;5647406;1129026;913937;173397;41692;0;825090;725232;94491;5367;1910403;1825885;84518;0;1782887;0;124631;459645;1198611;0;
SUZB5;Suzano Papel;2008;Suzano Papel2008;4876108;4670736;146800;68602;-10030;-2892161;-1466965;-1364765;-60431;0;1983947;-451763;-451763;0;1532184;442402;-515;521960;-79043;1974586;1974586;409557;326308;66193;17056;0;-143623;-113246;-34423;4046;2159960;965707;64303;1129950;-451308;0;0;-451308;0;0;
SUZB5;Suzano Papel;2009;Suzano Papel2009;4745820;4458356;200949;89913;-3398;-3130077;-2009683;-1114676;-5718;0;1615743;-521154;-521154;0;1094589;125021;0;123968;1053;1219610;1219610;461578;324426;119066;18086;0;321950;406527;-88098;3521;-510439;516787;61715;-1088941;946521;227543;323;718655;0;0;
SUZB5;Suzano Papel;2010;Suzano Papel2010;5548948;5085057;342709;149747;-28565;-3233494;-1945875;-1287914;295;0;2315454;-525848;-525848;0;1789606;191934;0;191912;22;1981540;1981540;513113;408504;83663;20946;0;181572;205401;-28120;4291;517858;548781;73669;-104592;768997;207577;13109;548311;0;0;
SUZB5;Suzano Papel;2011;Suzano Papel2011;6084412;5527962;178242;378802;-594;-4171509;-2512629;-1658794;-86;0;1912903;-625304;-625304;0;1287599;525219;0;524697;522;1812818;1812818;552238;467804;57424;27010;0;-171056;-107290;-67049;3283;1401745;736655;101863;563227;29891;29891;0;0;0;0;
SUZB5;Suzano Papel;2012;Suzano Papel2012;7341999;5914608;79562;1352114;-4285;-5250659;-2246134;-3004525;0;0;2091340;-727270;-727270;0;1364070;350943;0;350943;0;1715013;1715013;655172;532177;93805;29190;0;-104676;-59773;-48179;3276;1346643;744053;99285;503305;-182126;0;0;-182126;0;0;
SUZB5;Suzano Papel;2013;Suzano Papel2013;8431228;6518310;268361;1652544;-7987;-5732865;-1905428;-3827437;0;0;2698363;-889386;-889386;0;1808977;599843;0;599843;0;2408820;2408820;708802;579434;98828;30540;0;-194340;-228413;30423;3650;2114817;980238;99857;1034722;-220459;0;0;-220459;0;0;
SUZB5;Suzano Papel;2014;Suzano Papel2014;9146455;8223537;109945;822985;-10012;-5745071;-3723179;-2021892;0;0;3401384;-1216132;-1216132;0;2185252;677354;0;677354;0;2862606;2862606;852317;696973;117694;37650;0;-127318;-82137;-48179;2998;2399113;2307012;92101;0;-261506;0;0;-261506;0;0;
SUZB5;Suzano Papel;2015;Suzano Papel2015;11578161;11195335;48887;355364;-21425;-6181148;-4235266;-1945882;0;0;5397013;-1419477;-1419477;0;3977536;1258657;0;1258657;0;5236193;5236193;957859;780557;137625;39677;0;-561423;-393628;-172534;4739;5765111;5687162;77949;0;-925354;0;0;-925354;0;0;
SUZB5;Suzano Papel;2016;Suzano Papel2016;10479238;10969878;-999430;518295;-9505;-6473717;-4098613;-2375104;0;0;4005521;-1403518;-1403518;0;2602003;816303;-7127;823430;0;3418306;3418306;984707;792683;153607;38417;0;944886;1068751;-128918;5053;-203285;-277670;74385;0;1691998;0;370828;1321170;0;0;
SUZB5;Suzano Papel;2017;12560719;12560719;11635788;245027;719801;-39897;-6328142;-4080631;-2247511;0;0;6232577;-1402778;-1402778;0;4829799;814534;5872;808662;0;5644333;5644333;1122991;910152;171637;41202;0;802491;702940;94491;5060;1911418;1827502;83916;0;1807433;0;380515;1426918;0;0;
TAEE11;Taesa;2008;Taesa2008;675426;663759;11667;0;0;-88671;0;-52030;0;-36641;586755;-125968;-125968;0;460787;35298;0;49003;-13705;496085;496085;29792;29792;0;0;0;76677;76084;593;0;202071;194795;0;7276;187545;0;93773;93772;0;0;
TAEE11;Taesa;2009;Taesa2009;931491;0;0;832384;99107;-205566;0;-180260;0;-25306;725925;-3310;-3310;0;722615;65260;0;61491;3769;787875;787875;32828;26162;4537;2129;0;231368;229641;1727;0;173393;165340;0;8053;350286;0;229566;120720;0;0;
TAEE11;Taesa;2010;Taesa2010;854625;0;0;791675;62950;-60913;0;-50336;0;-10577;793712;-14722;-14722;0;778990;50014;0;47284;2730;829004;829004;34800;28159;4914;1727;0;190947;190892;55;0;174627;167935;0;6692;428630;0;203599;225031;0;0;
TAEE11;Taesa;2011;Taesa2011;1025815;0;1025815;0;0;-56023;0;-48711;0;-7312;969792;-1501;-1501;0;968291;56023;0;54907;1116;1024314;1024314;37720;27194;8525;2001;0;256455;255835;424;196;234740;229334;0;5406;495399;0;214267;0;0;281132;
TAEE11;Taesa;2012;Taesa2012;1226995;0;1226995;0;0;-102687;0;-93688;0;-8999;1124308;-1688;-1688;0;1122620;235037;43608;146260;45169;1357657;1357657;45744;27902;15940;1902;0;329197;325659;3392;146;393534;385428;0;8106;589182;0;259643;0;0;329539;
TAEE11;Taesa;2013;Taesa2013;1566982;0;1566982;0;0;-227873;0;-209619;0;-18254;1339109;-1680;-1680;0;1337429;292720;179019;113701;0;1630149;1630149;63884;41261;19866;2757;0;190247;189655;338;254;483166;458405;0;24761;892852;190000;235389;0;0;467463;
TAEE11;Taesa;2014;Taesa2014;1640774;1632367;8407;0;0;-155498;0;-130943;0;-24555;1485276;-1445;-1445;0;1483831;315259;263017;52242;0;1799090;1799090;78416;51432;22691;4293;0;349475;349024;254;197;466354;495153;0;-28799;904845;197000;400000;0;0;307845;
TAEE11;Taesa;2015;Taesa2015;1699368;1699368;0;0;0;-119497;0;-102911;0;-16586;1579871;-1743;-1743;0;1578128;278745;216927;61818;0;1856873;1856873;84356;53235;26534;4587;0;333095;332481;248;366;529999;712011;0;-182012;909423;244648;257585;0;0;407190;
TAEE11;Taesa;2016;Taesa2016;1543950;1543950;0;0;0;-140709;0;-118388;0;-22321;1403241;-3320;-3320;0;1399921;294205;235841;58364;0;1694126;1694126;94298;59755;28937;5606;0;278509;277834;265;410;459253;323743;0;135510;862066;299954;308930;0;0;253182;
TAEE11;Taesa;2017;1213594;1213594;0;1213594;0;0;-194750;0;-171935;0;-22815;1018844;-3926;-3926;0;1014918;238331;168578;69753;0;1253249;1253249;101386;63754;31662;5970;0;211229;210000;760;469;292349;267855;0;24494;433603;288428;145175;0;0;0;
TECN3;Technos;2008;Technos2008;-126840;-125947;-1737;0;844;53974;34782;23660;-6119;1651;-72866;15471;15471;0;-57395;5897;0;-8311;14208;-51498;-51498;-27795;0;0;0;-27795;-30366;-22948;-7382;-36;-4526;-1719;0;-2807;11189;0;0;12766;-1577;0;
TECN3;Technos;2009;Technos2009;-204642;-205387;-82;0;827;79255;50351;31417;-2513;0;-125387;1795;1795;0;-123592;-15074;0;-13566;-1508;-138666;-138666;-43146;0;0;0;-43146;-43406;-31714;-11610;-82;-12736;-10731;0;-2005;-39378;0;-25650;-8635;-5093;0;
TECN3;Technos;2010;Technos2010;-254786;-255463;-121;0;798;106485;62097;40585;3775;28;-148301;2537;2537;0;-145764;-28273;0;-10394;-17879;-174037;-174037;-53646;0;0;0;-53646;-52889;-32860;-19936;-93;-12573;-11443;0;-1130;-54929;0;-10703;-42397;-1829;0;
TECN3;Technos;2011;Technos2011;-318084;-308224;-10850;0;990;125613;69166;57658;-1262;51;-192471;3147;3147;0;-189324;-17685;0;-16593;-1092;-207009;-207009;-67194;0;0;0;-67194;-40790;-16017;-24684;-89;-10068;-7603;0;-2465;-88957;0;-17679;-71278;0;0;
TECN3;Technos;2012;Technos2012;-365628;-367175;0;0;1547;161084;91633;67032;808;1611;-204544;5425;5425;0;-199119;-22905;0;-20034;-2871;-222024;-222024;-77946;0;0;0;-77946;-72677;-42979;-29216;-482;-7637;-374;0;-7263;-63764;0;-12418;-51346;0;0;
TECN3;Technos;2013;Technos2013;-505906;-508426;0;0;2520;247921;142571;101269;3439;642;-257985;9608;9608;0;-248377;-24677;0;-23764;-913;-273054;-273054;-118066;-118066;0;0;0;-89038;-58316;-30089;-633;-34428;-20358;0;-14070;-31522;0;-5338;-25811;-373;0;
TECN3;Technos;2014;Technos2014;-490570;-483761;0;0;-6809;239158;141234;92360;6360;-796;-251412;12112;12112;0;-239300;-36343;0;-30667;-5676;-275643;-275643;-96732;-96732;0;0;0;-87620;-56249;-30725;-646;-45063;-26955;0;-18108;-46228;0;-16000;-29921;-307;0;
TECN3;Technos;2015;Technos2015;-469011;-469388;0;0;377;257935;152250;99068;6592;25;-211076;13675;13675;0;-197401;-70580;0;-57485;-13095;-267981;-267981;-99527;-99527;0;0;0;-84782;-49567;-34461;-754;-61657;-52819;0;-8838;-22015;0;-3759;-18241;-15;0;
TECN3;Technos;2016;Technos2016;-424654;-423983;0;0;-671;247442;152067;83170;10973;1232;-177212;13322;13322;0;-163890;-93554;0;-79046;-14508;-257444;-257444;-98021;-98021;0;0;0;-72338;-39667;-32224;-447;-89021;-81416;0;-7605;1936;0;0;1936;0;0;
TECN3;Technos;2017;-384825;-384825;-399919;607;0;14487;232630;142234;87737;2524;135;-152195;12190;12190;0;-140005;-60824;0;-43716;-17108;-200829;-200829;-93336;-93336;0;0;0;-60866;-23538;-36704;-624;-48546;-26778;0;-21768;1919;0;0;1919;0;0;
TCSA3;Tecnisa;2008;Tecnisa2008;580838;514069;67844;0;-1075;-458709;-320267;-15804;0;-122638;122129;-4465;-4465;0;117664;54271;0;54271;0;171935;171935;24377;20217;2840;1320;0;43933;43332;0;601;19936;16247;3689;0;83689;0;17878;57398;8413;0;
TCSA3;Tecnisa;2009;Tecnisa2009;753113;737928;15916;0;-731;-534704;-462196;-15901;0;-56607;218409;-14837;-14837;0;203572;36530;0;36530;0;240102;240102;31110;25928;3807;1375;0;56348;55889;0;459;20165;13272;6893;0;132479;0;26252;84284;21943;0;
TCSA3;Tecnisa;2010;Tecnisa2010;1420842;1415651;5624;0;-433;-1052284;-951300;-10063;0;-90921;368558;-20235;-20235;0;348323;61416;0;61416;0;409739;409739;42675;35414;6160;1101;0;100192;99728;0;464;38743;31675;7068;0;228129;0;47512;152536;28081;0;
TCSA3;Tecnisa;2011;Tecnisa2011;1276650;1270515;8879;0;-2744;-1035727;-898659;-15565;0;-121503;240923;-17835;-17835;0;223088;120855;28943;91912;0;343943;343943;48890;0;0;0;48890;85377;84527;0;850;47436;40302;7134;0;162240;0;54876;89535;17829;0;
TCSA3;Tecnisa;2012;Tecnisa2012;1048284;1114083;-59384;0;-6415;-1071981;-948285;-16317;0;-107379;-23697;-20444;-20444;0;-44141;58563;4319;54244;0;14422;14422;67585;48476;15762;3347;0;45833;45014;0;819;67439;55710;11729;0;-166435;0;0;-170948;4513;0;
TCSA3;Tecnisa;2013;Tecnisa2013;1832249;1832249;0;0;0;-1396476;-1248889;-12031;0;-135556;435773;-27319;-27319;0;408454;149727;61201;88526;0;558181;558181;76450;49429;14674;2709;9638;87853;85508;0;2345;108429;87119;21310;0;285449;0;84035;137111;64303;0;
TCSA3;Tecnisa;2014;Tecnisa2014;1612505;1612505;0;0;0;-1295102;-1113173;-12335;0;-169594;317403;-24109;-24109;0;293294;133508;30201;103307;0;426802;426802;69629;47319;11439;2924;7947;83108;79489;0;3619;62275;42168;20107;0;211790;0;36896;118455;56439;0;
